,ID,duration,gamePeriod,health,number_alive,time,x,y
4017,71,899,4,100,15,20:57:23,2058.1278125,1420.5946875
4018,72,899,4,100,15,20:57:23,1720.31953125,1276.7315625
4014,28,899,4,100,15,20:57:23,1978.01890625,1245.3365625
4013,20,899,4,100,15,20:57:23,1614.91203125,1257.52359375
4019,61,902,4,100,15,20:57:26,2384.499375,1252.800546875
4020,75,903,4,100,15,20:57:27,2529.46796875,739.409609375
4021,39,903,4,100,15,20:57:27,1898.29203125,1173.6965625
4022,89,903,4,100,15,20:57:27,1734.884375,847.124453125
4023,90,904,4,42.03715896606445,15,20:57:28,2030.6128125,1747.2278125
4024,53,905,4,100,15,20:57:29,2164.6353125,1012.04515625
4025,93,906,4,100,15,20:57:30,2416.11953125,971.369765625
4027,5,908,4,95,15,20:57:32,2017.2675,1352.27296875
4026,2,908,4,37.03682327270508,15,20:57:32,2536.48359375,2131.298125
4033,72,909,4,100,15,20:57:33,1718.329375,1274.709453125
4030,31,909,4,82.19998168945312,15,20:57:33,2438.074375,1096.972890625
4031,30,909,4,79,15,20:57:33,1532.77828125,1285.826953125
4029,28,909,4,100,15,20:57:33,1979.0725,1242.991796875
4032,71,909,4,100,15,20:57:33,2055.03453125,1414.8834375
4028,20,909,4,100,15,20:57:33,1637.595625,1257.695546875
4034,61,912,4,100,15,20:57:36,2394.45609375,1220.7171875
4035,75,913,4,100,15,20:57:37,2529.48890625,739.41375
4036,39,913,4,100,15,20:57:37,1873.30015625,1173.85796875
4037,89,913,4,100,15,20:57:37,1731.448125,847.84890625
4038,90,914,4,32.796512603759766,15,20:57:38,2056.235625,1694.46640625
4039,53,915,4,100,15,20:57:39,2170.52421875,1009.218203125
4040,93,916,4,100,15,20:57:40,2416.16390625,969.733984375
4041,2,918,4,25.036823272705078,15,20:57:42,2537.08953125,2097.74375
4042,5,918,4,97,15,20:57:42,1971.8278125,1350.5140625
4048,72,919,4,100,15,20:57:43,1718.61375,1274.64390625
4043,20,919,4,100,15,20:57:43,1664.32953125,1259.26359375
4044,28,919,4,100,15,20:57:43,1978.888125,1225.939296875
4045,30,919,4,82,15,20:57:43,1565.89171875,1262.089453125
4046,31,919,4,82.19998168945312,15,20:57:43,2422.9153125,1087.420546875
4047,71,919,4,100,15,20:57:43,2056.0596875,1415.1209375
4049,61,922,4,100,15,20:57:46,2367.00609375,1174.84546875
4050,75,923,4,100,15,20:57:47,2529.48890625,739.41375
4051,39,923,4,100,15,20:57:47,1850.44828125,1177.891875
4052,89,923,4,100,15,20:57:47,1729.25734375,845.4728125
4053,90,924,4,24.939558029174805,15,20:57:48,2100.540625,1652.68765625
4054,53,925,4,100,15,20:57:49,2166.7515625,1010.3703125
4055,93,926,4,100,15,20:57:50,2420.32890625,974.25765625
4056,2,928,4,33.03682327270508,15,20:57:52,2537.08953125,2097.74375
4057,5,928,4,99,15,20:57:52,1916.585,1360.07359375
4058,20,929,4,100,15,20:57:53,1661.10109375,1264.5496875
4060,30,929,4,85,15,20:57:53,1627.55,1257.66
4061,31,929,4,82.19998168945312,15,20:57:53,2390.8546875,1106.7090625
4062,71,929,4,100,15,20:57:53,2059.075,1413.63875
4063,72,929,4,100,15,20:57:53,1723.1109375,1268.50515625
4059,28,929,4,100,15,20:57:53,1976.8578125,1242.572109375
4064,61,932,4,100,15,20:57:56,2325.72,1158.752265625
4065,75,933,4,100,15,20:57:57,2529.48890625,739.41375
4066,39,933,4,100,15,20:57:57,1859.49640625,1179.92265625
4067,89,933,4,100,15,20:57:57,1724.91875,848.82875
4068,90,934,4,15.3705472946167,15,20:57:58,2117.36453125,1630.7771875
4069,53,935,4,100,15,20:57:59,2167.6809375,1009.487890625
4070,93,936,4,100,15,20:58:00,2373.6215625,994.958046875
4072,5,938,4,60.5014762878418,15,20:58:02,1901.88375,1361.9246875
4071,2,938,4,38.03682327270508,15,20:58:02,2530.78109375,2066.48828125
4078,72,939,4,100,15,20:58:03,1744.09171875,1246.456484375
4077,71,939,4,100,15,20:58:03,2050.3015625,1411.27703125
4076,30,939,4,91,15,20:58:03,1687.0503125,1259.912109375
4074,28,939,4,100,15,20:58:03,1972.49359375,1237.0615625
4073,20,939,4,100,15,20:58:03,1667.74375,1259.554453125
4075,31,939,4,82.19998168945312,15,20:58:03,2349.77234375,1132.907578125
4079,61,942,4,100,15,20:58:06,2276.8821875,1164.39296875
4082,89,943,4,100,15,20:58:07,1724.94140625,848.792890625
4080,75,943,4,100,15,20:58:07,2479.70453125,747.659609375
4081,39,943,4,100,15,20:58:07,1911.09828125,1171.283359375
4083,90,944,4,66.55278015136719,15,20:58:08,2136.95828125,1611.0821875
4084,53,945,4,100,15,20:58:09,2167.80859375,1009.761875
4085,93,946,4,100,15,20:58:10,2335.173125,1046.684765625
4086,2,948,4,25.036823272705078,15,20:58:12,2497.21859375,2013.33140625
4087,5,948,4,64.50148010253906,15,20:58:12,1892.2765625,1354.54921875
4089,28,949,4,100,15,20:58:13,1979.825,1233.2740625
4090,31,949,4,82.19998168945312,15,20:58:13,2293.94828125,1137.457109375
4091,30,949,4,84.8862533569336,15,20:58:13,1700.6746875,1254.375859375
4092,71,949,4,100,15,20:58:13,2044.89875,1392.794375
4093,72,949,4,100,15,20:58:13,1781.133125,1217.346875
4088,20,949,4,100,15,20:58:13,1694.62671875,1263.025546875
4476,20,950,4.5,0,15,20:58:14,1697.3446875,1264.978046875
4094,61,952,4.5,100,14,20:58:16,2274.62078125,1156.89546875
4095,75,953,4.5,100,14,20:58:17,2429.39328125,770.67796875
4096,39,953,4.5,100,14,20:58:17,1909.8509375,1168.475859375
4097,89,953,4.5,100,14,20:58:17,1724.9459375,848.824765625
4098,90,954,4.5,58.366539001464844,14,20:58:18,2148.66078125,1553.9109375
4477,61,955,4.5,0,14,20:58:19,2271.38328125,1153.6046875
4099,53,955,4.5,100,14,20:58:19,2167.64953125,1009.68859375
4100,93,956,4.5,100,13,20:58:20,2291.58828125,1089.86859375
4102,5,958,4.5,66.50148010253906,13,20:58:22,1894.67890625,1353.92328125
4101,2,958,4.5,20.036823272705078,13,20:58:22,2492.13296875,2005.1515625
4103,20,959,4.5,0,13,20:58:23,1697.3446875,1264.978046875
4104,28,959,4.5,100,13,20:58:23,1982.89515625,1232.02296875
4106,31,959,4.5,33.17998123168945,13,20:58:23,2265.55171875,1144.68609375
4107,71,959,4.5,100,13,20:58:23,2037.4853125,1387.769375
4108,72,959,4.5,100,13,20:58:23,1787.87515625,1174.19265625
4105,30,959,4.5,87.8862533569336,13,20:58:23,1707.17609375,1267.477109375
4111,89,963,4.5,100,13,20:58:27,1724.9459375,848.824765625
4109,75,963,4.5,100,13,20:58:27,2380.79234375,797.903984375
4110,39,963,4.5,100,13,20:58:27,1901.56015625,1163.9590625
4112,90,964,4.5,52.366539001464844,13,20:58:28,2126.39171875,1494.82421875
4113,53,965,4.5,100,13,20:58:29,2132.785,1023.781953125
4114,93,966,4.5,100,13,20:58:30,2290.36671875,1132.951953125
4115,2,968,4.5,33.03682327270508,13,20:58:32,2492.13296875,2005.1515625
4116,5,968,4.5,69.50148010253906,13,20:58:32,1892.3275,1354.54859375
4117,28,969,4.5,100,13,20:58:33,1977.2603125,1241.9715625
4118,31,969,4.5,33.17998123168945,13,20:58:33,2271.43890625,1153.183203125
4119,30,969,4.5,90.8862533569336,13,20:58:33,1728.05953125,1258.4140625
4120,71,969,4.5,100,13,20:58:33,2036.64375,1382.83359375
4478,93,969,4.5,0,13,20:58:33,2283.56171875,1148.706640625
4121,72,969,4.5,100,13,20:58:33,1809.178125,1162.07046875
4123,39,973,4.5,48.31950378417969,12,20:58:37,1908.55609375,1169.079765625
4124,89,973,4.5,100,12,20:58:37,1724.9459375,848.824765625
4122,75,973,4.5,100,12,20:58:37,2327.4209375,806.40984375
4125,90,974,4.5,44.366539001464844,12,20:58:38,2105.985,1434.88453125
4126,53,975,4.5,100,12,20:58:39,2146.01921875,1019.09734375
4127,93,976,4.5,0,12,20:58:40,2283.56171875,1148.706640625
4128,2,978,4.5,44.03682327270508,12,20:58:42,2492.13296875,2005.1515625
4129,5,978,4.5,72.50148010253906,12,20:58:42,1885.91234375,1354.03109375
4134,72,979,4.5,100,12,20:58:43,1843.6453125,1169.131171875
4130,28,979,4.5,100,12,20:58:43,1978.98953125,1242.348359375
4132,30,979,4.5,96.8862533569336,12,20:58:43,1717.948125,1272.335859375
4133,71,979,4.5,100,12,20:58:43,2034.56140625,1383.3246875
4131,31,979,4.5,75,12,20:58:43,2271.43890625,1153.183203125
4135,75,983,4.5,100,12,20:58:47,2275.2328125,778.09671875
4137,89,983,4.5,100,12,20:58:47,1724.9459375,848.824765625
4136,39,983,4.5,75,12,20:58:47,1921.17375,1159.36875
4138,90,984,4.5,38.366539001464844,12,20:58:48,2089.40671875,1375.1609375
4139,53,985,4.5,100,12,20:58:49,2167.638125,995.6565625
4140,93,986,4.5,0,12,20:58:50,2283.56171875,1148.706640625
4141,2,988,4.5,46.03682327270508,12,20:58:52,2492.0609375,2005.03390625
4142,5,988,4.5,78.50148010253906,12,20:58:52,1886.03953125,1355.12296875
4147,72,989,4.5,100,12,20:58:53,1854.909375,1167.156875
4144,31,989,4.5,75,12,20:58:53,2271.43890625,1153.183203125
4145,30,989,4.5,100,12,20:58:53,1724.363125,1282.511171875
4143,28,989,4.5,100,12,20:58:53,1980.07109375,1243.06546875
4146,71,989,4.5,100,12,20:58:53,2037.33671875,1375.6453125
4148,75,993,4.5,100,12,20:58:57,2239.96390625,760.763984375
4149,39,993,4.5,79,12,20:58:57,1920.4603125,1160.986875
4150,89,993,4.5,100,12,20:58:57,1724.9459375,848.824453125
4151,90,994,4.5,42.366539001464844,12,20:58:58,2083.1821875,1347.0328125
4152,53,995,4.5,100,12,20:58:59,2174.13390625,998.79578125
4153,2,998,4.5,42.03682327270508,12,20:59:02,2471.52734375,1952.30671875
4154,5,998,4.5,81.50148010253906,12,20:59:02,1887.96734375,1354.80875
4159,72,999,4.5,100,12,20:59:03,1864.10109375,1167.511875
4156,30,999,4.5,100,12,20:59:03,1727.42953125,1288.11296875
4157,31,999,4.5,75,12,20:59:03,2259.7696875,1134.21875
4155,28,999,4.5,100,12,20:59:03,1977.19234375,1245.447578125
4158,71,999,4.5,100,12,20:59:03,2031.5153125,1358.29453125
4160,75,1003,4.5,100,12,20:59:07,2239.6103125,759.998984375
4161,39,1003,4.5,83,12,20:59:07,1920.48,1158.727109375
4162,89,1003,4.5,100,12,20:59:07,1724.9459375,848.824453125
4163,90,1004,4.5,64.36653900146484,12,20:59:08,2089.92609375,1331.72109375
4164,53,1005,4.5,100,12,20:59:09,2171.416875,1000.2678125
4166,5,1008,4.5,84.50148010253906,12,20:59:12,1890.369375,1371.69734375
4165,2,1008,4.5,33.03682327270508,12,20:59:12,2451.63734375,1891.5028125
4168,31,1009,4.5,75,12,20:59:13,2217.04328125,1103.59640625
4169,30,1009,4.5,100,12,20:59:13,1698.14390625,1240.092578125
4170,71,1009,4.5,100,12,20:59:13,2026.6646875,1343.973125
4171,72,1009,4.5,100,12,20:59:13,1888.87796875,1174.88296875
4167,28,1009,4.5,100,12,20:59:13,1978.883125,1243.032265625
4172,75,1013,4.5,100,12,20:59:17,2180.608125,750.591015625
4173,39,1013,4.5,87,12,20:59:17,1920.1753125,1158.9253125
4174,89,1013,4.5,100,12,20:59:17,1724.9459375,848.824453125
4175,90,1014,4.5,66.36653900146484,12,20:59:18,2111.6171875,1297.927265625
4176,53,1015,4.5,100,12,20:59:19,2140.4946875,1022.5375
4177,2,1018,4.5,21.194204330444336,12,20:59:22,2418.559375,1841.980625
4178,5,1018,4.5,87.50148010253906,12,20:59:22,1880.66328125,1349.30203125
4179,28,1019,4.5,100,12,20:59:23,1977.0471875,1234.63875
4180,30,1019,4.5,100,12,20:59:23,1689.4465625,1187.22640625
4181,31,1019,4.5,75,12,20:59:23,2177.19453125,1088.641171875
4182,71,1019,4.5,100,12,20:59:23,2020.8346875,1326.0371875
4183,72,1019,4.5,100,12,20:59:23,1910.72328125,1168.666875
4186,89,1023,4.5,100,12,20:59:27,1724.9459375,848.824453125
4185,39,1023,4.5,94,12,20:59:27,1918.713125,1156.5209375
4184,75,1023,4.5,100,12,20:59:27,2127.9546875,719.81640625
4187,90,1024,4.5,68.36653900146484,12,20:59:28,2111.70421875,1262.9909375
4188,53,1025,4.5,100,12,20:59:29,2137.0615625,1028.973203125
4479,72,1026,4.5,0,12,20:59:30,1921.603125,1162.5146875
4189,2,1028,4.5,25.416725158691406,11,20:59:32,2418.559375,1841.980625
4190,5,1028,4.5,92.50148010253906,11,20:59:32,1916.67453125,1313.69265625
4195,72,1029,4.5,0,11,20:59:33,1921.603125,1162.5146875
4194,71,1029,4.5,100,11,20:59:33,1992.15328125,1320.54921875
4192,31,1029,4.5,75,11,20:59:33,2166.52921875,1068.056171875
4191,28,1029,4.5,100,11,20:59:33,1978.74203125,1227.319453125
4193,30,1029,4.5,100,11,20:59:33,1676.25015625,1150.49046875
4196,75,1033,4.5,100,11,20:59:37,2072.05453125,699.032890625
