,ID,duration,health,number_alive,time,x,y
1976,24,220,100.0,71,18:59:55,4913.369375,2891.8953125
1974,21,220,100.0,71,18:59:55,2128.01625,3801.1603125
1975,29,220,100.0,71,18:59:55,2655.8915625,3482.106875
1963,34,220,100.0,71,18:59:55,3745.490625,2834.453125
1978,56,220,100.0,71,18:59:55,6749.6775,440.8301953125
1977,94,220,100.0,71,18:59:55,6742.3325,586.135703125
1979,65,220,34.47999572753906,71,18:59:55,867.77015625,7252.218125
1984,33,221,0.0,71,18:59:56,1957.3409375,2972.33375
1980,66,221,100.0,71,18:59:56,1696.66890625,3039.46375
1981,90,221,100.0,71,18:59:56,6650.14875,337.173984375
1982,88,221,100.0,71,18:59:56,3730.2259375,2875.45875
1983,71,221,100.0,71,18:59:56,3682.0159375,2888.5734375
1986,1,221,100.0,71,18:59:56,3671.130625,2894.2509375
1987,46,221,100.0,71,18:59:56,6615.545625,259.03138671875
1988,23,221,100.0,71,18:59:56,2324.82796875,3319.1034375
1989,0,221,100.0,71,18:59:56,7200.243125,630.516796875
1985,14,221,100.0,71,18:59:56,1468.989375,6555.776875
1990,25,222,100.0,71,18:59:57,6992.53,492.0619921875
1991,44,222,100.0,71,18:59:57,2905.6634375,3732.9828125
1993,41,222,85.97305297851562,71,18:59:57,1942.4496875,4126.3178125
1992,72,222,100.0,71,18:59:57,3685.1390625,2890.3221875
1994,97,223,67.234619140625,71,18:59:58,1972.91234375,4132.8934375
1996,57,223,27.51275634765625,71,18:59:58,4228.9603125,5310.510625
1997,64,223,0.0,71,18:59:58,901.768046875,7245.87125
1998,91,223,29.48000144958496,71,18:59:58,4236.555,5469.048125
1995,96,223,100.0,71,18:59:58,1830.563125,2704.27375
1999,74,224,100.0,71,18:59:59,1964.91359375,4119.0334375
2000,30,224,100.0,71,18:59:59,1993.51390625,4139.16625
2008,63,225,100.0,71,19:00:00,3293.8740625,5281.715
2007,38,225,100.0,71,19:00:00,3904.0603125,5951.450625
2002,61,225,100.0,71,19:00:00,1936.650625,2829.7609375
2003,76,225,75.0,71,19:00:00,1910.04390625,2905.9171875
2004,12,225,100.0,71,19:00:00,1852.799375,2962.914375
2001,67,225,100.0,71,19:00:00,6959.72875,636.951484375
2005,18,225,100.0,71,19:00:00,3903.0975,5950.058125
2006,47,225,51.888492584228516,71,19:00:00,1942.878125,2838.2184375
2009,10,225,100.0,71,19:00:00,3904.871875,5951.300625
2010,70,226,100.0,71,19:00:01,1847.68671875,4082.813125
2011,53,227,100.0,71,19:00:02,4675.4065625,3175.4621875
2012,31,228,100.0,71,19:00:03,3194.70375,3554.2446875
2013,83,228,100.0,71,19:00:03,3426.04875,5405.623125
2014,93,228,100.0,71,19:00:03,3165.864375,3466.901875
2015,79,228,75.0,71,19:00:03,4340.32125,2793.6434375
2016,52,228,53.610687255859375,71,19:00:03,4343.0959375,2793.8221875
2017,48,228,100.0,71,19:00:03,3685.0628125,4242.700625
2031,75,229,100.0,71,19:00:04,3723.62125,2981.9603125
2030,20,229,100.0,71,19:00:04,3753.991875,4283.6390625
2029,11,229,100.0,71,19:00:04,1280.7215625,7045.17
2028,40,229,77.94999694824219,71,19:00:04,852.36421875,7217.375625
2027,73,229,11.010597229003906,71,19:00:04,3582.4740625,4199.0578125
2026,92,229,100.0,71,19:00:04,6645.36125,2810.3503125
2025,6,229,100.0,71,19:00:04,3678.731875,3036.348125
2024,15,229,100.0,71,19:00:04,6531.394375,1364.7071875
2022,51,229,18.220008850097656,71,19:00:04,1771.09578125,2946.1146875
2021,89,229,86.0,71,19:00:04,3728.434375,4333.5746875
2020,32,229,100.0,71,19:00:04,3191.145625,3418.01
2019,81,229,100.0,71,19:00:04,2075.69359375,4194.9775
2018,13,229,87.71945190429688,71,19:00:04,4373.5515625,2798.6003125
2023,7,229,22.0,71,19:00:04,3601.399375,4190.399375
2036,82,230,100.0,71,19:00:05,6455.6875,2485.57453125
2035,86,230,100.0,71,19:00:05,3721.37125,2990.3721875
2032,77,230,0.0,71,19:00:05,1984.499375,4155.9821875
2033,34,230,100.0,71,19:00:05,3771.850625,2852.9846875
2034,26,230,100.0,71,19:00:05,1772.64390625,2933.319375
2037,45,230,100.0,71,19:00:05,6467.856875,2609.27
2038,99,230,100.0,71,19:00:05,6696.09875,1183.049453125
2045,29,230,100.0,71,19:00:05,2655.8915625,3482.106875
2039,4,230,100.0,71,19:00:05,3917.4428125,2808.004375
2040,9,230,100.0,71,19:00:05,3156.1334375,3472.5290625
2041,19,230,100.0,71,19:00:05,6563.75875,1228.09046875
2042,54,230,100.0,71,19:00:05,900.486953125,7346.9025
2043,68,230,100.0,71,19:00:05,6977.306875,375.1298046875
2047,94,230,100.0,71,19:00:05,6751.00625,581.471875
2048,56,230,100.0,71,19:00:05,6760.540625,433.496796875
2049,65,230,75.0,71,19:00:05,867.77015625,7252.218125
2046,24,230,100.0,71,19:00:05,4913.1978125,2897.5575
2044,21,230,100.0,71,19:00:05,2343.36546875,3884.455
2050,66,231,100.0,71,19:00:06,1663.66171875,3000.3321875
2051,90,231,100.0,71,19:00:06,6629.08375,319.6772265625
2052,88,231,100.0,71,19:00:06,3742.8834375,2882.8621875
2054,33,231,0.0,71,19:00:06,1959.425625,2977.20875
2053,71,231,100.0,71,19:00:06,3681.951875,2890.0471875
2056,1,231,100.0,71,19:00:06,3681.0646875,2901.92125
2058,23,231,100.0,71,19:00:06,2324.64234375,3317.541875
2059,0,231,100.0,71,19:00:06,7178.046875,638.852578125
2055,14,231,100.0,71,19:00:06,1457.24109375,6500.234375
2057,46,231,100.0,71,19:00:06,6580.024375,256.19958984375
2060,25,232,100.0,71,19:00:07,6995.598125,528.831484375
2061,44,232,100.0,71,19:00:07,2912.18375,3709.6990625
2062,72,232,100.0,71,19:00:07,3684.7015625,2894.32875
2063,41,232,85.97305297851562,71,19:00:07,1968.5153125,4158.6246875
2068,91,233,31.48000144958496,71,19:00:08,4241.333125,5481.27875
2064,97,233,67.234619140625,71,19:00:08,1973.61578125,4157.8246875
2065,57,233,27.51275634765625,71,19:00:08,4266.660625,5302.669375
2066,96,233,100.0,71,19:00:08,1822.444375,2715.151875
2067,64,233,0.0,71,19:00:08,900.29359375,7245.696875
2070,30,234,47.115684509277344,71,19:00:09,1982.805,4153.995
2069,74,234,100.0,71,19:00:09,1983.31015625,4130.3121875
7682,26,235,0.0,71,19:00:10,1772.38203125,2933.720625
7684,51,235,0.0,69,19:00:10,1771.86640625,2945.5221875
7683,33,235,0.0,70,19:00:10,1955.49875,2975.954375
2071,67,235,100.0,71,19:00:10,6960.42625,664.0240625
2072,61,235,100.0,71,19:00:10,1928.338125,2817.1965625
2073,76,235,77.0,71,19:00:10,1907.20609375,2900.791875
2074,12,235,4.5900115966796875,71,19:00:10,1852.28171875,2961.8921875
2075,18,235,100.0,71,19:00:10,3992.24875,6035.14125
2076,47,235,67.88848876953125,71,19:00:10,1937.49109375,2837.3178125
2077,38,235,100.0,68,19:00:10,3996.0459375,6037.2525
2078,63,235,100.0,68,19:00:10,3281.5915625,5265.18625
2079,10,235,100.0,68,19:00:10,3996.89,6036.751875
2080,70,236,100.0,68,19:00:11,1847.3809375,4088.633125
2081,53,237,100.0,68,19:00:12,4662.473125,3165.52375
2082,31,238,100.0,68,19:00:13,3152.2371875,3560.4834375
2083,83,238,100.0,68,19:00:13,3373.5575,5382.861875
2084,93,238,100.0,68,19:00:13,3143.3703125,3491.8290625
2085,79,238,75.0,68,19:00:13,4340.785,2789.4134375
2086,52,238,53.610687255859375,68,19:00:13,4335.18875,2789.090625
2087,48,238,100.0,68,19:00:13,3712.7146875,4221.1590625
2088,13,239,87.71945190429688,68,19:00:14,4348.9590625,2797.02
2089,81,239,0.0,68,19:00:14,2079.36390625,4193.23875
2090,32,239,100.0,68,19:00:14,3187.765625,3423.329375
2091,89,239,88.0,68,19:00:14,3726.0615625,4330.4134375
2092,51,239,0.0,68,19:00:14,1771.86640625,2945.5221875
2093,6,239,100.0,68,19:00:14,3668.7228125,3026.1875
2094,7,239,46.0,68,19:00:14,3601.399375,4190.399375
2095,15,239,100.0,68,19:00:14,6496.546875,1366.7475
2096,92,239,100.0,68,19:00:14,6654.03875,2800.5934375
2097,20,239,100.0,68,19:00:14,3753.96625,4283.6434375
2098,75,239,100.0,68,19:00:14,3725.1421875,2984.8465625
2099,73,239,13.010597229003906,68,19:00:14,3583.4140625,4203.111875
2101,11,239,100.0,68,19:00:14,1265.89296875,7043.751875
2100,40,239,77.94999694824219,68,19:00:14,839.532890625,7224.466875
2119,65,240,75.0,68,19:00:15,867.77015625,7252.218125
2104,26,240,0.0,68,19:00:15,1772.5178125,2932.3353125
2118,56,240,100.0,68,19:00:15,6774.776875,435.805078125
2116,24,240,100.0,68,19:00:15,4928.43625,2914.1203125
2115,29,240,100.0,68,19:00:15,2655.8915625,3482.106875
2114,54,240,100.0,68,19:00:15,908.38359375,7341.90625
2113,68,240,100.0,68,19:00:15,6982.67,377.730703125
2112,21,240,100.0,68,19:00:15,2476.3915625,4093.70875
2111,19,240,100.0,68,19:00:15,6562.72875,1249.410234375
2117,94,240,100.0,68,19:00:15,6765.736875,586.361171875
2109,4,240,100.0,68,19:00:15,3914.2478125,2801.03875
2108,45,240,100.0,68,19:00:15,6450.2225,2622.83875
2107,99,240,100.0,68,19:00:15,6690.734375,1166.657890625
2106,82,240,100.0,68,19:00:15,6462.58875,2475.3428125
2105,86,240,100.0,68,19:00:15,3720.5984375,2980.904375
2103,34,240,100.0,68,19:00:15,3765.4990625,2864.480625
2102,77,240,0.0,68,19:00:15,1984.6715625,4156.3340625
2110,9,240,100.0,68,19:00:15,3167.2128125,3481.865
2129,0,241,100.0,68,19:00:16,7155.85875,635.90609375
2128,23,241,100.0,68,19:00:16,2324.26671875,3313.06625
2127,46,241,100.0,68,19:00:16,6609.244375,247.72849609375
2126,1,241,100.0,68,19:00:16,3681.0778125,2901.6284375
2125,14,241,100.0,68,19:00:16,1421.33109375,6455.6925
2123,71,241,100.0,68,19:00:16,3682.429375,2888.6178125
2122,88,241,68.75879669189453,68,19:00:16,3746.759375,2911.221875
2121,90,241,100.0,68,19:00:16,6602.25875,270.32580078125
2120,66,241,100.0,68,19:00:16,1669.41453125,2985.510625
2124,33,241,0.0,68,19:00:16,1961.9059375,2978.081875
2133,41,242,85.97305297851562,68,19:00:17,1988.46703125,4180.5515625
2130,25,242,100.0,68,19:00:17,7042.60125,563.816875
2131,44,242,100.0,68,19:00:17,2922.5490625,3706.0728125
2132,72,242,100.0,68,19:00:17,3679.82625,2893.164375
2134,97,243,67.234619140625,68,19:00:18,1976.65421875,4155.8121875
2135,96,243,100.0,68,19:00:18,1837.38203125,2722.245625
2136,57,243,27.51275634765625,68,19:00:18,4270.9190625,5294.326875
2137,64,243,0.0,68,19:00:18,900.736484375,7237.264375
2138,91,243,33.480003356933594,68,19:00:18,4252.78625,5480.668125
2139,74,243,100.0,68,19:00:18,1985.76203125,4135.54625
2140,30,244,47.115684509277344,68,19:00:19,1990.6025,4135.8278125
2146,47,245,69.88848876953125,68,19:00:20,1909.72078125,2813.38625
2141,67,245,100.0,68,19:00:20,6905.39375,663.595
2142,61,245,100.0,68,19:00:20,1905.8765625,2776.9075
2143,76,245,79.0,68,19:00:20,1910.63890625,2892.4528125
2144,12,245,4.5900115966796875,68,19:00:20,1849.8128125,2968.27875
2147,38,245,100.0,68,19:00:20,4146.8653125,6097.85
2148,63,245,100.0,68,19:00:20,3312.2303125,5235.2275
2149,10,245,100.0,68,19:00:20,4148.1534375,6097.963125
2145,18,245,100.0,68,19:00:20,4142.980625,6094.99875
2150,70,246,100.0,68,19:00:21,1842.84296875,4090.135
2151,53,247,100.0,68,19:00:22,4670.1578125,3168.6328125
2153,83,248,100.0,68,19:00:23,3328.639375,5339.5125
2154,93,248,100.0,68,19:00:23,3159.8975,3490.166875
2155,79,248,75.0,68,19:00:23,4321.2021875,2766.3746875
2156,52,248,53.610687255859375,68,19:00:23,4345.9703125,2742.343125
2152,31,248,100.0,68,19:00:23,3133.7809375,3583.7140625
2157,48,248,100.0,68,19:00:23,3699.5115625,4217.59625
2166,73,249,39.010597229003906,68,19:00:24,3583.4140625,4203.111875
2158,13,249,87.71945190429688,68,19:00:24,4332.2146875,2775.2634375
2159,32,249,100.0,68,19:00:24,3209.3728125,3434.5090625
2160,89,249,90.0,68,19:00:24,3735.51,4286.2390625
2161,6,249,100.0,68,19:00:24,3660.949375,3039.721875
2162,11,249,100.0,68,19:00:24,1271.06296875,7059.47125
2163,15,249,100.0,68,19:00:24,6479.753125,1361.196875
2164,7,249,60.0,68,19:00:24,3595.34125,4190.129375
2165,92,249,100.0,68,19:00:24,6649.26,2803.75125
2169,40,249,77.94999694824219,68,19:00:24,831.762578125,7229.6725
2167,75,249,100.0,68,19:00:24,3715.365,2980.9034375
2168,20,249,100.0,68,19:00:24,3756.7328125,4281.13625
2186,65,250,75.0,68,19:00:25,863.85375,7256.258125
2171,26,250,0.0,68,19:00:25,1772.5178125,2932.3353125
2184,94,250,100.0,68,19:00:25,6751.474375,593.999375
2183,24,250,100.0,68,19:00:25,4926.671875,2913.5134375
2182,29,250,100.0,68,19:00:25,2650.7521875,3486.13
2181,19,250,100.0,68,19:00:25,6554.04375,1251.571796875
2180,68,250,100.0,68,19:00:25,6975.125625,400.9766796875
2179,21,250,100.0,68,19:00:25,2604.34234375,4321.2559375
2178,54,250,100.0,68,19:00:25,894.45546875,7345.336875
2185,56,250,100.0,68,19:00:25,6777.9825,443.5230859375
2176,4,250,100.0,68,19:00:25,3862.3078125,2817.470625
2175,99,250,100.0,68,19:00:25,6723.04125,1166.42578125
2174,82,250,100.0,68,19:00:25,6458.375,2489.3646875
2173,45,250,100.0,68,19:00:25,6448.99625,2651.4121875
2172,86,250,100.0,68,19:00:25,3716.1878125,2972.9028125
2170,34,250,100.0,68,19:00:25,3767.103125,2878.85625
2177,9,250,100.0,68,19:00:25,3161.374375,3489.9846875
2195,0,251,100.0,68,19:00:26,7174.48375,666.056953125
2194,23,251,100.0,68,19:00:26,2322.758125,3312.448125
2193,46,251,100.0,68,19:00:26,6614.75,244.75150390625
2192,1,251,32.021240234375,68,19:00:26,3679.563125,2901.945
2191,14,251,100.0,68,19:00:26,1401.77,6448.035
2190,71,251,100.0,68,19:00:26,3675.27875,2884.08
2188,90,251,100.0,68,19:00:26,6611.63625,250.44009765625
2187,66,251,100.0,68,19:00:26,1656.71203125,2988.08875
2189,88,251,37.87886428833008,68,19:00:26,3748.6903125,2908.845625
2196,25,252,100.0,68,19:00:27,7055.83375,556.3251953125
2197,44,252,100.0,68,19:00:27,2923.576875,3689.3703125
2198,72,252,100.0,68,19:00:27,3668.0515625,2900.01375
2199,41,252,85.97305297851562,68,19:00:27,2077.5709375,4196.599375
2201,57,253,27.51275634765625,67,19:00:28,4286.309375,5286.1125
7685,81,253,0.0,68,19:00:28,2076.00796875,4194.2578125
2200,97,253,67.234619140625,67,19:00:28,1991.8078125,4134.7159375
2202,96,253,100.0,67,19:00:28,1837.38203125,2722.245625
2203,64,253,0.0,67,19:00:28,902.023046875,7228.0025
2204,91,253,37.480003356933594,67,19:00:28,4289.2446875,5454.853125
2205,74,254,100.0,67,19:00:29,1981.248125,4132.57625
2206,30,254,47.115684509277344,67,19:00:29,2003.2396875,4136.8746875
2212,47,255,71.88848876953125,67,19:00:30,1879.30671875,2819.74375
2214,63,255,89.76202392578125,67,19:00:30,3356.070625,5230.9084375
2213,38,255,100.0,67,19:00:30,4292.3234375,6119.443125
2211,18,255,100.0,67,19:00:30,4285.673125,6119.79375
2215,10,255,100.0,67,19:00:30,4294.6015625,6118.64375
2209,61,255,100.0,67,19:00:30,1901.08390625,2726.34625
2208,76,255,83.0,67,19:00:30,1908.31234375,2909.643125
2207,67,255,100.0,67,19:00:30,6900.39,659.673359375
2210,12,255,12.590011596679688,67,19:00:30,1809.7015625,2952.9121875
2216,70,256,98.34587097167969,67,19:00:31,1833.7909375,4070.72
2217,53,257,100.0,67,19:00:32,4668.6078125,3158.6615625
2223,48,258,100.0,67,19:00:33,3692.4915625,4233.495
2222,52,258,53.610687255859375,67,19:00:33,4335.76625,2733.3121875
2221,79,258,75.0,67,19:00:33,4305.5278125,2741.470625
2220,93,258,100.0,67,19:00:33,3165.269375,3487.080625
2219,83,258,100.0,67,19:00:33,3291.119375,5291.020625
2218,31,258,100.0,67,19:00:33,3133.696875,3611.043125
2234,7,259,60.0,67,19:00:34,3594.9434375,4187.881875
2224,13,259,87.71945190429688,67,19:00:34,4306.490625,2741.0865625
2225,32,259,100.0,67,19:00:34,3207.3653125,3458.1525
2226,89,259,92.0,67,19:00:34,3725.5215625,4281.715
2227,20,259,100.0,67,19:00:34,3756.4815625,4280.6528125
2228,6,259,100.0,67,19:00:34,3662.760625,3040.9903125
2229,40,259,77.94999694824219,67,19:00:34,849.1478125,7253.555625
2230,11,259,100.0,67,19:00:34,1259.795546875,7048.464375
2231,75,259,100.0,67,19:00:34,3730.041875,2986.25125
2232,15,259,100.0,67,19:00:34,6474.731875,1358.94109375
2235,92,259,100.0,67,19:00:34,6629.846875,2799.945625
2233,73,259,63.010597229003906,67,19:00:34,3583.4140625,4203.111875
2236,34,260,100.0,67,19:00:35,3763.5559375,2870.2934375
2237,86,260,100.0,67,19:00:35,3725.300625,2973.1915625
2249,94,260,100.0,67,19:00:35,6747.358125,591.156875
2250,56,260,100.0,67,19:00:35,6764.67,417.385390625
2248,24,260,100.0,67,19:00:35,4922.035,2922.8075
2247,29,260,100.0,67,19:00:35,2654.0090625,3483.4734375
2245,54,260,100.0,67,19:00:35,886.21015625,7356.04375
2244,19,260,100.0,67,19:00:35,6556.74,1259.146953125
2243,68,260,100.0,67,19:00:35,6915.485625,406.51109375
2246,21,260,100.0,67,19:00:35,2887.8365625,4482.795
2251,65,260,75.0,67,19:00:35,862.615859375,7256.64375
2241,4,260,100.0,67,19:00:35,3816.8590625,2855.77125
2240,99,260,100.0,67,19:00:35,6697.83125,1152.074765625
2239,45,260,100.0,67,19:00:35,6444.81625,2641.4828125
2238,82,260,100.0,67,19:00:35,6461.4375,2489.7809375
2242,9,260,100.0,67,19:00:35,3184.544375,3502.1059375
2257,1,261,32.021240234375,67,19:00:36,3679.9384375,2901.3153125
2252,66,261,100.0,67,19:00:36,1665.46796875,2996.0621875
2253,90,261,100.0,67,19:00:36,6613.97375,246.35728515625
2254,88,261,37.87886428833008,67,19:00:36,3747.341875,2909.485
2255,71,261,100.0,67,19:00:36,3679.9878125,2899.46
2256,14,261,100.0,67,19:00:36,1403.2809375,6428.994375
2258,46,261,100.0,67,19:00:36,6624.25875,240.77478515625
2259,23,261,100.0,67,19:00:36,2317.88234375,3310.36375
2260,0,261,100.0,67,19:00:36,7235.05125,670.77265625
2261,25,262,100.0,67,19:00:37,7053.048125,600.63078125
2262,44,262,100.0,67,19:00:37,2930.593125,3676.7890625
2263,72,262,100.0,67,19:00:37,3679.1684375,2907.1971875
2264,41,262,85.97305297851562,67,19:00:37,2079.0459375,4193.46
2270,74,263,100.0,67,19:00:38,1995.153125,4149.2490625
2266,96,263,100.0,67,19:00:38,1828.868125,2721.5921875
2267,57,263,27.51275634765625,67,19:00:38,4286.309375,5286.1125
2268,64,263,0.0,67,19:00:38,901.513359375,7221.64375
2269,91,263,39.480003356933594,67,19:00:38,4311.3721875,5451.0625
2265,97,263,64.1052474975586,67,19:00:38,2017.34921875,4143.839375
2271,30,264,47.115684509277344,67,19:00:39,1985.135625,4155.681875
7686,77,264,0.0,67,19:00:39,1984.6109375,4157.900625
2280,10,265,99.94522857666016,66,19:00:40,4448.03625,6121.2725
2279,63,265,89.76202392578125,66,19:00:40,3338.9571875,5286.801875
2278,38,265,99.94522857666016,66,19:00:40,4448.0275,6122.065
2277,47,265,73.88848876953125,66,19:00:40,1851.725,2835.643125
2275,12,265,16.590011596679688,66,19:00:40,1773.3859375,2938.8021875
2274,76,265,85.0,66,19:00:40,1912.74890625,2907.00625
2273,61,265,100.0,66,19:00:40,1886.84234375,2726.255625
2272,67,265,100.0,66,19:00:40,6901.48375,630.400390625
2276,18,265,99.94522857666016,66,19:00:40,4446.2409375,6122.934375
2281,70,266,98.34587097167969,66,19:00:41,1847.470625,4017.3634375
2282,53,267,100.0,66,19:00:42,4670.33,3169.0853125
2283,31,268,39.13378143310547,66,19:00:43,3133.4090625,3582.59625
2284,83,268,100.0,66,19:00:43,3268.356875,5254.1175
2285,93,268,100.0,66,19:00:43,3171.954375,3503.1684375
2286,79,268,77.0,66,19:00:43,4303.220625,2766.3928125
2287,52,268,53.610687255859375,66,19:00:43,4299.54125,2728.9440625
2288,48,268,100.0,66,19:00:43,3707.8571875,4211.941875
2300,15,269,100.0,66,19:00:44,6477.9575,1359.8640625
2299,73,269,70.0105972290039,66,19:00:44,3586.5659375,4203.965625
2298,75,269,100.0,66,19:00:44,3733.0278125,2980.5175
2297,11,269,100.0,66,19:00:44,1275.7875,7050.166875
2296,40,269,77.94999694824219,66,19:00:44,849.202265625,7214.7725
2295,6,269,100.0,66,19:00:44,3665.58,3026.1921875
2293,92,269,100.0,66,19:00:44,6651.755625,2784.6328125
2292,20,269,100.0,66,19:00:44,3762.075625,4279.673125
2291,89,269,96.0,66,19:00:44,3714.871875,4285.2734375
2290,32,269,100.0,66,19:00:44,3209.786875,3464.8503125
2289,13,269,87.71945190429688,66,19:00:44,4312.1734375,2742.976875
2294,7,269,60.0,66,19:00:44,3594.3134375,4177.7090625
2304,82,270,100.0,66,19:00:45,6469.734375,2466.86421875
2301,34,270,100.0,66,19:00:45,3769.4590625,2859.3753125
2302,86,270,100.0,66,19:00:45,3731.630625,2971.154375
2303,99,270,100.0,66,19:00:45,6657.573125,1185.8834375
2306,4,270,100.0,66,19:00:45,3766.71625,2887.990625
2305,45,270,100.0,66,19:00:45,6426.82375,2642.761875
2308,21,270,100.0,66,19:00:45,2975.8634375,4485.7178125
2309,68,270,100.0,66,19:00:45,6860.526875,405.3591796875
2310,19,270,100.0,66,19:00:45,6558.205625,1258.67546875
2311,54,270,100.0,66,19:00:45,853.16875,7337.6525
2312,29,270,100.0,66,19:00:45,2640.6215625,3491.055
2313,24,270,100.0,66,19:00:45,4924.8321875,2925.70125
2314,94,270,100.0,66,19:00:45,6746.4125,583.23140625
2315,56,270,100.0,66,19:00:45,6787.108125,387.1758984375
2316,65,270,75.0,66,19:00:45,843.409375,7268.154375
2307,9,270,100.0,66,19:00:45,3179.9721875,3524.72625
2317,66,271,100.0,66,19:00:46,1669.974375,3009.318125
2319,88,271,75.0,66,19:00:46,3747.0171875,2908.680625
2320,71,271,100.0,66,19:00:46,3681.14,2899.753125
2321,14,271,100.0,66,19:00:46,1427.31734375,6414.833125
2322,1,271,32.021240234375,66,19:00:46,3671.9328125,2904.20125
2323,46,271,100.0,66,19:00:46,6678.44625,217.1380859375
2318,90,271,100.0,66,19:00:46,6584.545625,253.59798828125
2325,0,271,100.0,66,19:00:46,7286.696875,640.3887890625
2324,23,271,100.0,66,19:00:46,2305.3621875,3308.155625
7687,64,272,0.0,66,19:00:47,904.638671875,7251.36
2326,25,272,100.0,66,19:00:47,7091.491875,575.405078125
2327,44,272,100.0,66,19:00:47,2922.581875,3673.5465625
2329,41,272,85.97305297851562,65,19:00:47,2079.0459375,4193.46
2328,72,272,100.0,66,19:00:47,3680.3690625,2908.895625
2334,91,273,41.480003356933594,65,19:00:48,4312.4278125,5456.10375
2330,97,273,64.1052474975586,65,19:00:48,2058.418125,4168.4159375
2332,96,273,100.0,65,19:00:48,1826.27171875,2728.325
2333,64,273,0.0,65,19:00:48,901.25,7221.646875
2335,74,273,100.0,65,19:00:48,1992.9728125,4152.6675
2331,57,273,35.51275634765625,65,19:00:48,4287.415625,5306.5475
